Region_Cod,Region_Nam,District_C,District_N,Ward_Code,Ward_Name,Division,SHAPE_Leng,SHAPE_Area
03,Kilimanjaro,03,Same,281,Vumari,Same,0.87173889173,0.03823295212
03,Kilimanjaro,03,Same,291,Mabilioni,Suji - Chome,1.30404457566,0.02553552935
03,Kilimanjaro,03,Same,301,Kalemawe,Ndungu,0.82773907170,0.02829892452
03,Kilimanjaro,03,Same,311,Lugulu,Bombo,0.27032208480,0.00281735797
03,Kilimanjaro,04,Moshi,011,Mwika Kusini,Vunjo Mashariki,0.30481979959,0.00453835261
03,Kilimanjaro,04,Moshi,021,MwikaKaskazini,Vunjo Mashariki,0.19090827451,0.00147163120
03,Kilimanjaro,04,Moshi,031,Mamba Kaskazini,Vunjo Mashariki,0.12906436252,0.00080416896
03,Kilimanjaro,04,Moshi,041,Mamba Kusini,Vunjo Mashariki,0.14671263611,0.00101002239
03,Kilimanjaro,04,Moshi,051,Marangu Mashariki,Vunjo Mashariki,0.27832338091,0.00216873201
03,Kilimanjaro,04,Moshi,061,Marangu Magharibi,Vunjo Mashariki,0.17658026686,0.00163819180
03,Kilimanjaro,04,Moshi,073,Makuyuni,Vunjo Mashariki,0.38643736351,0.00416408030
03,Kilimanjaro,04,Moshi,081,Kilema Kaskazini,Vunjo Magharibi,0.15776376717,0.00084017485
03,Kilimanjaro,04,Moshi,091,Kilema Kusini,Vunjo Magharibi,0.42220742694,0.00425118560
03,Kilimanjaro,04,Moshi,101,KiruaVunjo Mashariki,Vunjo Magharibi,0.23057712933,0.00188635392
03,Kilimanjaro,04,Moshi,111,KiruaVunjo Magharibi,Vunjo Magharibi,0.34512856691,0.00274280987
03,Kilimanjaro,04,Moshi,121,Kahe,Vunjo Magharibi,0.76613459102,0.01555138128
03,Kilimanjaro,04,Moshi,131,Kahe Mashariki,Vunjo Magharibi,0.44612077989,0.00635276129
03,Kilimanjaro,04,Moshi,141,Old Moshi Mashariki,Hai Mashariki,0.27349646487,0.00115959976
03,Kilimanjaro,04,Moshi,151,Old Moshi Magharibi,Hai Mashariki,0.36941008944,0.00268167851
03,Kilimanjaro,04,Moshi,161,Mbokomu,Hai Mashariki,0.30540351680,0.00213299927
03,Kilimanjaro,04,Moshi,171,Uru Mashariki,Hai Mashariki,0.31730731958,0.00218055368
03,Kilimanjaro,04,Moshi,181,Uru Shimbwe,Hai Mashariki,0.24086535269,0.00170700459
03,Kilimanjaro,04,Moshi,191,Uru Kusini,Hai Mashariki,0.20756742060,0.00193200789
03,Kilimanjaro,04,Moshi,201,Uru Kaskazini,Hai Mashariki,0.30499973789,0.00357464890
03,Kilimanjaro,04,Moshi,211,Mabogini,Hai Mashariki,0.40491758773,0.00559258882
03,Kilimanjaro,04,Moshi,221,Arusha Chini,Hai Mashariki,0.88810005009,0.01408128177
03,Kilimanjaro,04,Moshi,231,Kibosho Mashariki,Kibosho,0.40473715445,0.00464204873
03,Kilimanjaro,04,Moshi,241,Kibosho Kati,Kibosho,0.36562368844,0.00220828846
03,Kilimanjaro,04,Moshi,251,Kibosho Magharibi,Kibosho,0.48753474722,0.00303772230
03,Kilimanjaro,04,Moshi,261,Kindi,Kibosho,0.37048828789,0.00255875236
03,Kilimanjaro,04,Moshi,271,KiruaVunjo Kusini,Vunjo Magharibi,0.43661691019,0.00765413060
03,Kilimanjaro,04,Moshi,281,Kirima,Kibosho,0.20695129375,0.00100821792
03,Kilimanjaro,04,Moshi,291,Okaoni,Kibosho,0.37520218439,0.00296806664
03,Kilimanjaro,04,Moshi,301,Kimochi,Hai Mashariki,0.29625739866,0.00250928238
03,Kilimanjaro,04,Moshi,311,Kilema Kati,Vunjo Magharibi,0.10014308063,0.00047430825
03,Kilimanjaro,05,Hai,011,Machame Mashariki,Lyamungo,0.48322909873,0.00692503211
03,Kilimanjaro,05,Hai,021,Machame Kusini,Machame,0.37491592113,0.00655388042
03,Kilimanjaro,05,Hai,031,Machame Kaskazini,Machame,0.66677848961,0.00471547089
03,Kilimanjaro,05,Hai,041,Machame Magharibi,Machame,0.53953302176,0.00804957715
03,Kilimanjaro,05,Hai,051,Machame Uroki,Machame,0.18726079720,0.00107119435
03,Kilimanjaro,05,Hai,061,Masama Mashariki,Masama,0.86335592413,0.00672696246
03,Kilimanjaro,05,Hai,071,Masama Magharibi,Masama,0.37434468926,0.00307184353
03,Kilimanjaro,05,Hai,083,Masama Kusini,Masama,0.42746769487,0.00531018785
03,Kilimanjaro,05,Hai,093,Masama Rundugai,Masama,0.60728322343,0.00869393477
03,Kilimanjaro,05,Hai,102,Hai Mjini,Masama,0.29526027515,0.00440192539
03,Kilimanjaro,05,Hai,111,Masama Kati,Masama,0.32011198121,0.00192355895
03,Kilimanjaro,05,Hai,121,Machame Weruweru,Lyamungo,0.32537345815,0.00366166225
03,Kilimanjaro,05,Hai,133,KIA,Masama,0.51405097502,0.01143434803
03,Kilimanjaro,05,Hai,141,Machame Narumu,Lyamungo,0.19466308101,0.00092348762
03,Kilimanjaro,06,Moshi Municipal,012,Kilimanjaro,Moshi Magharibi,0.08435755693,0.00037942686
03,Kilimanjaro,06,Moshi Municipal,022,Njoro,Moshi Mashariki,0.06623031060,0.00015890885
03,Kilimanjaro,06,Moshi Municipal,032,Mji Mpya,Moshi Mashariki,0.07878414916,0.00011470517
03,Kilimanjaro,06,Moshi Municipal,042,Majengo,Moshi Mashariki,0.04233551212,0.00007210997
03,Kilimanjaro,06,Moshi Municipal,052,Mawenzi,Moshi Mashariki,0.03715542077,0.00008253800
03,Kilimanjaro,06,Moshi Municipal,062,Rau,Moshi Magharibi,0.10550514591,0.00031060913
03,Kilimanjaro,06,Moshi Municipal,072,Korongoni,Moshi Mashariki,0.07489044093,0.00025216039
03,Kilimanjaro,06,Moshi Municipal,082,Kiusa,Moshi Mashariki,0.03976905460,0.00008837306
03,Kilimanjaro,06,Moshi Municipal,092,Bondeni,Moshi Mashariki,0.03754233819,0.00004039287
03,Kilimanjaro,06,Moshi Municipal,102,Pasua,Moshi Mashariki,0.06448225900,0.00018001201
03,Kilimanjaro,06,Moshi Municipal,112,Kaloleni,Moshi Mashariki,0.07203256867,0.00024563880
03,Kilimanjaro,06,Moshi Municipal,122,Kiboriloni,Moshi Magharibi,0.13978727015,0.00048588705
03,Kilimanjaro,06,Moshi Municipal,132,Msaranga,Moshi Magharibi,0.14216370461,0.00053277426
03,Kilimanjaro,06,Moshi Municipal,142,Karanga,Moshi Magharibi,0.13321809715,0.00061947333
03,Kilimanjaro,06,Moshi Municipal,152,Longuo B,Moshi Magharibi,0.08566330098,0.00037882768
03,Kilimanjaro,06,Moshi Municipal,162,Miembeni,Moshi Mashariki,0.06544073593,0.00015279491
03,Kilimanjaro,06,Moshi Municipal,172,Mfumuni,Moshi Magharibi,0.05356780596,0.00016675947
03,Kilimanjaro,06,Moshi Municipal,182,Soweto,Moshi Mashariki,0.08207400455,0.00023508936
03,Kilimanjaro,06,Moshi Municipal,192,Boma Mbuzi,Moshi Mashariki,0.05906890414,0.00008708843
03,Kilimanjaro,06,Moshi Municipal,202,Ng'ambo,Moshi Mashariki,0.10039376870,0.00031176114
03,Kilimanjaro,06,Moshi Municipal,212,Shirimatunda,Moshi Magharibi,0.09847302842,0.00026321378
03,Kilimanjaro,07,Siha,011,Ndumeti,Siha Magharibi,1.16904613356,0.04548247610
03,Kilimanjaro,07,Siha,023,Ngarenairobi,Siha Magharibi,0.64116112911,0.01403008077
03,Kilimanjaro,07,Siha,031,Gararagua,Siha Kati,0.70021125035,0.01000103114
03,Kilimanjaro,07,Siha,042,Sanya Juu,Siha Kati,0.23547511711,0.00172020982
03,Kilimanjaro,07,Siha,051,Biriri,Siha Kati,0.33544896248,0.00316962887
03,Kilimanjaro,07,Siha,061,Makiwaru,Siha Kati,0.29222400317,0.00308889905
03,Kilimanjaro,07,Siha,071,Nasai,Siha Kaskazini,0.12906656682,0.00088136857
03,Kilimanjaro,07,Siha,081,Livishi,Siha Kaskazini,0.39948152341,0.00453745011
03,Kilimanjaro,07,Siha,091,Ivaeny,Siha Mashariki,0.46338783459,0.00214157352
03,Kilimanjaro,07,Siha,101,Kashisha,Siha Mashariki,0.36936649456,0.00230049686
03,Kilimanjaro,07,Siha,111,Karansi,Siha Kati,0.35332959311,0.00476513291
03,Kilimanjaro,07,Siha,121,Olkolili,Siha Kati,0.35717552266,0.00687243863
04,Tanga,01,Lushoto,012,Lushoto,Lushoto,0.44029108007,0.00661577109
04,Tanga,01,Lushoto,021,Gare,Lushoto,0.23708432604,0.00265773582
04,Tanga,01,Lushoto,031,Kwai,Lushoto,0.29327190554,0.00313962531
04,Tanga,01,Lushoto,041,Ubiri,Lushoto,0.22651202391,0.00172094913
04,Tanga,01,Lushoto,053,Soni,Soni,0.28676960579,0.00294905306
04,Tanga,01,Lushoto,061,Vuga,Soni,0.34291488638,0.00407513731
04,Tanga,01,Lushoto,071,Mponde,Soni,0.25466020751,0.00375893085
04,Tanga,01,Lushoto,081,Mamba,Soni,0.28343037310,0.00326842690
04,Tanga,01,Lushoto,091,Mbuzii,Soni,0.21274517437,0.00160278819
04,Tanga,01,Lushoto,101,Tamota,Bumbuli,0.27026863438,0.00208438497
04,Tanga,01,Lushoto,111,Bumbuli,Bumbuli,0.24461075279,0.00227387940
04,Tanga,01,Lushoto,121,Funta,Bumbuli,0.34543388827,0.00247342201
04,Tanga,01,Lushoto,131,Mayo,Bumbuli,0.32813559099,0.00440338916
04,Tanga,01,Lushoto,141,Baga,Mgwashi,0.29744567971,0.00353731898
04,Tanga,01,Lushoto,151,Milingano,Mgwashi,0.65447929868,0.01420958256
04,Tanga,01,Lushoto,161,Mgwashi,Mgwashi,0.41072595154,0.00530166411
04,Tanga,01,Lushoto,171,Mtae,Mtae,0.41413322691,0.00935907525
04,Tanga,01,Lushoto,181,Sunga,Mtae,0.34386650152,0.00510227167
04,Tanga,01,Lushoto,191,Rangwi,Mtae,0.31134154510,0.00367295725
04,Tanga,01,Lushoto,201,Mnazi,Umba,1.13474350334,0.02790566000
04,Tanga,01,Lushoto,211,Lunguza,Umba,1.68876991960,0.11372663052
04,Tanga,01,Lushoto,221,Mbaramo,Umba,0.39266024605,0.00611101656
04,Tanga,01,Lushoto,231,Mng'aro,Umba,1.14742424592,0.02855456492
04,Tanga,01,Lushoto,243,Mlalo,Mlalo,0.21442204519,0.00181867346
04,Tanga,01,Lushoto,251,Mwangoi,Mlalo,0.22977561663,0.00163484253
04,Tanga,01,Lushoto,261,Shume,Mlalo,0.34352605213,0.00406239894
04,Tanga,01,Lushoto,271,Malindi,Mlalo,0.37065424472,0.00323751067
04,Tanga,01,Lushoto,281,Hemtoye,Mlalo,0.20953969096,0.00158220581
04,Tanga,01,Lushoto,291,Malibwi,Mlola,0.37283787871,0.00470022061
04,Tanga,01,Lushoto,301,Mlola,Mlola,0.24465828150,0.00268641666
04,Tanga,01,Lushoto,311,Makanya,Mlola,0.56192255664,0.01137939412
04,Tanga,01,Lushoto,321,Ngwelo,Mlola,0.17604652578,0.00155195270
04,Tanga,01,Lushoto,331,Kilole,Mlola,0.20157267795,0.00136115767
04,Tanga,01,Lushoto,341,Kwekanga,Mlola,0.27849190566,0.00345077894
04,Tanga,01,Lushoto,351,Lukozi,Mlalo,0.38554979191,0.00377029832
04,Tanga,01,Lushoto,361,Manolo,Mlalo,0.56376035509,0.01181573814
04,Tanga,01,Lushoto,371,"Dule ""M""",Mlalo,0.26605278071,0.00263748674
04,Tanga,01,Lushoto,383,Kwemshasha,Mlalo,0.22428738612,0.00188006689
04,Tanga,01,Lushoto,391,Nkongoi,Mgwashi,0.41498131336,0.00639778371
04,Tanga,01,Lushoto,401,"Dule ""B""",Bumbuli,0.25529464262,0.00229423134
04,Tanga,01,Lushoto,411,Maheza ngulu,Bumbuli,0.35611269078,0.00372060100
04,Tanga,01,Lushoto,421,Usambara,Soni,0.24280877580,0.00237731510
04,Tanga,01,Lushoto,431,Ngulwi,Lushoto,0.17166335259,0.00135524265
04,Tanga,01,Lushoto,441,Kwemashai,Lushoto,0.15820532378,0.00121428810
04,Tanga,02,Korogwe,011,Mashewa,Magoma,1.15370094810,0.02934193006
04,Tanga,02,Korogwe,021,Kizara,Magoma,0.40043066314,0.00953707015
04,Tanga,02,Korogwe,031,Magoma,Magoma,0.45798510374,0.00697469849
04,Tanga,02,Korogwe,041,Kerenge,Magoma,0.54999432678,0.01095106729
04,Tanga,02,Korogwe,051,Kwagunda,Korogwe,0.52250561799,0.00809670556
04,Tanga,02,Korogwe,063,Mnyuzi,Korogwe,0.47696259590,0.00841978695
04,Tanga,02,Korogwe,071,Vugiri,Bungu,0.32265144751,0.00403037642
04,Tanga,02,Korogwe,081,Dindira,Bungu,0.31879354217,0.00327576230
04,Tanga,02,Korogwe,091,Bungu,Bungu,0.30143259642,0.00380993381
04,Tanga,02,Korogwe,101,Lutindi,Bungu,0.26711884830,0.00301945039
04,Tanga,02,Korogwe,111,Makuyuni,Mombo,0.45030539057,0.00462443584
04,Tanga,02,Korogwe,121,Chekelei,Mombo,0.48488429984,0.00625681776
04,Tanga,02,Korogwe,133,Mombo,Mombo,0.41358167322,0.00610265082
04,Tanga,02,Korogwe,141,Mkalamo,Mombo,1.24393123212,0.05837315703
04,Tanga,02,Korogwe,161,Mkomazi,Mombo,0.68299263602,0.02358392524
04,Tanga,02,Korogwe,171,Kwashemshi,Bungu,0.39133436538,0.00465960526
04,Tanga,02,Korogwe,181,Mpale,Bungu,0.27255432286,0.00262462933
04,Tanga,02,Korogwe,191,Mswaha,Mombo,0.79486942574,0.02558580106
04,Tanga,02,Korogwe,201,Magamba Kwalukonge,Mombo,0.73937553106,0.01892185832
04,Tanga,03,Muheza,011,Misozwe,Ngomeni,0.37152039081,0.00674873567
04,Tanga,03,Muheza,021,Pande Darajani,Ngomeni,0.33247648484,0.00416905977
04,Tanga,03,Muheza,031,Ngomeni,Ngomeni,0.44979150820,0.00857767305
04,Tanga,03,Muheza,041,Kigombe,Ngomeni,0.50319621427,0.00903403163
04,Tanga,03,Muheza,053,Lusanga,Ngomeni,0.26702503186,0.00334456318
04,Tanga,03,Muheza,061,Kicheba,Ngomeni,0.22738538207,0.00251165722
04,Tanga,03,Muheza,071,Magoroto,Muheza,0.23827412170,0.00312567235
04,Tanga,03,Muheza,081,Magila,Muheza,0.20608833318,0.00207296714
04,Tanga,03,Muheza,092,Mbaramo,Muheza,0.03582379005,0.00007516055
04,Tanga,03,Muheza,102,Majengo,Muheza,0.05308578699,0.00013359046
04,Tanga,03,Muheza,113,Masuguru,Muheza,0.02766988960,0.00003183551
04,Tanga,03,Muheza,121,Tingeni,Muheza,0.13156915720,0.00090846756
04,Tanga,03,Muheza,131,Kilulu,Muheza,0.28282585243,0.00325335708
04,Tanga,03,Muheza,141,Mkuzi,Muheza,0.30693694868,0.00321385169
04,Tanga,03,Muheza,151,Mtindiro,Muheza,0.42386946194,0.00671120767
04,Tanga,03,Muheza,161,Kwafungo,Bwembwera,0.54881080068,0.00896384062
04,Tanga,03,Muheza,171,Songa,Bwembwera,0.40591598434,0.00408163919
04,Tanga,03,Muheza,181,Bwembwera,Bwembwera,0.27289925792,0.00337891521
04,Tanga,03,Muheza,191,Potwe,Bwembwera,0.31791841241,0.00375939892
04,Tanga,03,Muheza,201,Nkumba,Bwembwera,0.20609277404,0.00236334634
04,Tanga,03,Muheza,211,Kisiwani,Amani,0.46308334846,0.00607807803
04,Tanga,03,Muheza,221,Misalai,Amani,0.30267967298,0.00379145278
04,Tanga,03,Muheza,231,Zirai,Amani,0.29179787804,0.00522877036
04,Tanga,03,Muheza,241,Mbomole,Amani,0.20826667556,0.00220655083
04,Tanga,03,Muheza,251,Amani,Amani,0.39994346147,0.00744031218
04,Tanga,03,Muheza,261,Tongwe,Bwembwera,0.31717699646,0.00304129858
04,Tanga,03,Muheza,271,Mhamba,Bwembwera,0.39955758590,0.00616613417
04,Tanga,03,Muheza,281,Kwakifua,Muheza,0.21283706163,0.00170568941
04,Tanga,03,Muheza,291,Kwemkabala,Muheza,0.08086190336,0.00026123394
04,Tanga,03,Muheza,301,Genge,Muheza,0.09302275173,0.00044192454
04,Tanga,03,Muheza,311,Tanganyika,Muheza,0.11613179810,0.00051890084
04,Tanga,03,Muheza,321,Mpapayu,Ngomeni,0.28917874240,0.00412697773
04,Tanga,03,Muheza,331,Mlingano,Ngomeni,0.36665848017,0.00471268923
04,Tanga,04,Tanga,012,Central,Ngamiani Kaskazini,0.09935198627,0.00031676335
04,Tanga,04,Tanga,022,Majengo,Ngamiani Kati,0.03499351621,0.00007352000
04,Tanga,04,Tanga,032,Nguvumali,Chumbageni,0.09833238831,0.00047247592
04,Tanga,04,Tanga,042,Chumbageni,Chumbageni,0.08984187264,0.00020440094
04,Tanga,04,Tanga,052,Ngamiani Kaskazini,Ngamiani Kaskazini,0.02333069225,0.00003067974
04,Tanga,04,Tanga,062,Ngamiani Kati,Ngamiani Kati,0.02310119610,0.00002731986
04,Tanga,04,Tanga,072,Ngamiani Kusini,Ngamiani Kati,0.02593525469,0.00003575473
04,Tanga,04,Tanga,082,Usagara,Ngamiani Kaskazini,0.03802796730,0.00008363529
04,Tanga,04,Tanga,092,Makorora,Ngamiani Kaskazini,0.04242091307,0.00009233157
04,Tanga,04,Tanga,102,Mzingani,Ngamiani Kaskazini,0.18339596536,0.00066695081
04,Tanga,04,Tanga,112,Msambweni,Ngamiani Kati,0.03575975273,0.00006200969
04,Tanga,04,Tanga,122,Mwanzange,Ngamiani Kati,0.11306740525,0.00062556323
04,Tanga,04,Tanga,133,Tangasisi,Pongwe,0.29083854052,0.00317366158
04,Tanga,04,Tanga,142,Mabawa,Ngamiani Kati,0.08775843040,0.00042214005
04,Tanga,04,Tanga,151,Tongoni,Pongwe,0.35639955206,0.00360149546
04,Tanga,04,Tanga,161,Marungu,Pongwe,0.30790729861,0.00344122548
04,Tanga,04,Tanga,173,Pongwe,Pongwe,0.47934456033,0.00634219589
04,Tanga,04,Tanga,181,Maweni,Pongwe,0.35439835350,0.00592992919
04,Tanga,04,Tanga,192,Duga,Pongwe,0.07014252520,0.00019631058
04,Tanga,04,Tanga,203,Mzizima,Chumbageni,0.42016463671,0.00458864128
04,Tanga,04,Tanga,211,Mabokweni,Chumbageni,0.33995613163,0.00388534519
04,Tanga,04,Tanga,221,Kirare,Pongwe,0.39165558410,0.00454163423
04,Tanga,04,Tanga,231,Kiomoni,Chumbageni,0.54116607275,0.00681478917
04,Tanga,04,Tanga,241,Chongoleani,Chumbageni,0.27169126825,0.00302000176
04,Tanga,05,Pangani,013,Pangani Mashariki,Pangani,0.14957907968,0.00043303809
04,Tanga,05,Pangani,022,Pangani Magharibi,Pangani,0.12777025261,0.00106677496
04,Tanga,05,Pangani,031,Bweni,Pangani,0.17779287922,0.00168394162
04,Tanga,05,Pangani,041,Madanga,Madanga,0.20643674702,0.00215395820
04,Tanga,05,Pangani,051,Kimang'a,Madanga,0.21958461919,0.00245410187
04,Tanga,05,Pangani,061,Bushiri,Madanga,0.86995819320,0.02028667381
04,Tanga,05,Pangani,071,Mwera,Mwera,0.34687397404,0.00337498776
04,Tanga,05,Pangani,081,Tungamaa,Mwera,0.61888587115,0.01083466930
04,Tanga,05,Pangani,091,Kipumbwi,Mwera,0.67331286063,0.01918957474
04,Tanga,05,Pangani,101,Mikunguni,Mwera,0.58168287349,0.01251998742
04,Tanga,05,Pangani,111,Ubangaa,Mwera,0.83364249009,0.01623106733
04,Tanga,05,Pangani,121,Mkwaja,Mkwaja,0.96319463403,0.03328877632
04,Tanga,05,Pangani,131,Mkalamo,Mkwaja,0.63302169222,0.02038958937
04,Tanga,06,Handeni,011,Segera,Mkumbulu,0.60297863597,0.01660918475
04,Tanga,06,Handeni,021,Ndolwa,Mzundu,0.82190197411,0.02403642285
04,Tanga,06,Handeni,031,Mazingara,Mazingara,0.96799951675,0.04082555756
04,Tanga,06,Handeni,041,Kwamsisi,Kwamsisi,1.13563140258,0.04134851607
04,Tanga,06,Handeni,051,Kwasunga,Kwamsisi,0.79027203971,0.02388304916
04,Tanga,06,Handeni,061,Kwaluguru,Magamba,0.48896960317,0.01339630592
04,Tanga,06,Handeni,071,Kang'ata,Magamba,1.09836816770,0.04997010087
04,Tanga,06,Handeni,081,Kwamkonje,Magamba,0.57907339210,0.01330297897
04,Tanga,06,Handeni,091,Kwachaga,Magamba,0.61961088867,0.01354711189
04,Tanga,06,Handeni,101,Sindeni,Sindeni,0.92657103325,0.03113504946
04,Tanga,06,Handeni,111,Misima,Sindeni,1.79928409095,0.07172189456
04,Tanga,06,Handeni,121,Kiva,Sindeni,0.57915840532,0.01289240439
04,Tanga,06,Handeni,131,Kabuku,Mzundu,0.48095025503,0.00739577288
04,Tanga,06,Handeni,141,Kwamatuku,Sindeni,0.71436069679,0.02653428496
04,Tanga,06,Handeni,151,Kwedizinga,Mkumbulu,0.47552357375,0.01185379488
04,Tanga,06,Handeni,161,Mgambo,Mzundu,1.09260012415,0.04166995778
04,Tanga,06,Handeni,171,Komkonga,Mzundu,0.70456803607,0.01089985646
04,Tanga,06,Handeni,181,Mkata,Mazingara,1.51958988115,0.05881889572
04,Tanga,06,Handeni,191,Kabuku ndani,Mzundu,0.70273202796,0.01314597930
04,Tanga,06,Handeni,201,Kwamgwe,Mkumbulu,0.54886949599,0.00989877849
04,Tanga,07,Kilindi,011,Lwande,Kwekivu,0.69842082581,0.01791241890
04,Tanga,07,Kilindi,021,Kikunde,Kwekivu,0.36899819009,0.00796090682
04,Tanga,07,Kilindi,031,Songe,Kwekivu,0.43513324099,0.00735219571
04,Tanga,07,Kilindi,041,Pagwi,Kwekivu,0.82421526287,0.02838518104
04,Tanga,07,Kilindi,051,Masagalu,Kwekivu,0.58214034178,0.01547271372
04,Tanga,07,Kilindi,061,Kimbe,Kimbe,1.07073920035,0.03791029814
04,Tanga,07,Kilindi,071,Kilindi,Kimbe,1.02356875475,0.03059942568
04,Tanga,07,Kilindi,081,Negero,Kimbe,0.96508252895,0.03243279797
04,Tanga,07,Kilindi,091,Mkindi,Mswaki,0.96439972581,0.04190244317
04,Tanga,07,Kilindi,101,Mvungwe,Mgera,0.82145808033,0.02706221218
04,Tanga,07,Kilindi,111,Kwediboma,Mgera,0.67670503487,0.01675614930
04,Tanga,07,Kilindi,121,Saunyi,Mgera,1.30696293601,0.07300113376
04,Tanga,07,Kilindi,131,Jaila,Mswaki,0.50024410944,0.01281988346
04,Tanga,07,Kilindi,141,Msanja,Mswaki,0.83802155549,0.03345570110
04,Tanga,07,Kilindi,151,Kisangasa,Mgera,1.18572185073,0.04108289827
04,Tanga,07,Kilindi,161,Mabalanga,Mswaki,0.54988138098,0.01211105882
04,Tanga,07,Kilindi,171,Kibirashi,Mgera,0.87604109673,0.03501098110
04,Tanga,07,Kilindi,181,Kilwa,Kimbe,0.48806942083,0.01249851939
04,Tanga,07,Kilindi,191,Tunguli,Kwekivu,0.50717582691,0.01300626778
04,Tanga,07,Kilindi,201,Kwekivu,Kwekivu,0.78561632933,0.02826734274
04,Tanga,08,Mkinga,011,Mwakijembe,Maramba,1.06038597893,0.06219655415
04,Tanga,08,Mkinga,021,Mkinga,Mkinga,0.30015384429,0.00209547671
04,Tanga,08,Mkinga,031,Duga,Mkinga,0.52992677951,0.01344973658
04,Tanga,08,Mkinga,041,Moa,Mkinga,0.23483275804,0.00212770492
04,Tanga,08,Mkinga,051,Manza,Mkinga,0.36169850179,0.00306872291
04,Tanga,08,Mkinga,061,Kwale,Mkinga,0.15340847532,0.00128183962
04,Tanga,08,Mkinga,071,Mtimbwani,Mkinga,0.30878649615,0.00429078129
04,Tanga,08,Mkinga,081,Gombero,Maramba,0.61615314127,0.01596119980
04,Tanga,08,Mkinga,091,Mhinduro,Maramba,0.49004989242,0.01095140980
04,Tanga,08,Mkinga,103,Maramba,Maramba,0.38839638420,0.00469879713
04,Tanga,08,Mkinga,111,Kigongoi,Maramba,0.41477072556,0.00538000756
04,Tanga,08,Mkinga,121,Daluni,Maramba,0.56117924315,0.00822911793
04,Tanga,08,Mkinga,131,Bosha,Maramba,0.36062539975,0.00641849012
04,Tanga,08,Mkinga,141,Mapatano,Maramba,0.28597162706,0.00388585895
04,Tanga,08,Mkinga,151,Bwiti,Maramba,0.79550884023,0.02208076990
04,Tanga,08,Mkinga,161,Mnyenzani,Maramba,0.48406719021,0.00933688846
04,Tanga,08,Mkinga,171,Doda,Maramba,0.63211625996,0.01650131835
